2019-03-24 01:39:19.739  INFO 28374 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$67f61cee] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)

  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::        (v2.1.3.RELEASE)

2019-03-24 13:25:13.299  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: account-service
2019-03-24 13:25:13.299  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: account-service, size=1
2019-03-24 13:25:13.299  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: cart-service
2019-03-24 13:25:13.299  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: cart-service, size=1
2019-03-24 13:25:13.299  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: edge-service
2019-03-24 13:25:13.299  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: edge-service, size=0
2019-03-24 13:25:13.300  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: order-service
2019-03-24 13:25:13.300  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: order-service, size=1
2019-03-24 13:25:13.300  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: payment-service
2019-03-24 13:25:13.300  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: payment-service, size=1
2019-03-24 13:25:13.300  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: product-service
2019-03-24 13:25:13.300  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: product-service, size=1
2019-03-24 13:25:13.300  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Retrieved hosts from InstanceDiscovery: 5
2019-03-24 13:25:13.301  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Found hosts that have been previously terminated: 0
2019-03-24 13:25:13.301  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Hosts up:5, hosts down: 0
2019-03-24 13:25:18.963  INFO 28374 --- [trap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2019-03-24 13:26:13.300  INFO 28374 --- [        Timer-0] o.s.c.n.t.CommonsInstanceDiscovery       : Fetching instance list for apps: [account-service, cart-service, edge-service, order-service, payment-service, product-service]
2019-03-24 13:26:13.303  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: account-service
2019-03-24 13:26:13.303  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: account-service, size=1
2019-03-24 13:26:13.304  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: cart-service
2019-03-24 13:26:13.304  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: cart-service, size=1
2019-03-24 13:26:13.304  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: edge-service
2019-03-24 13:26:13.304  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: edge-service, size=0
2019-03-24 13:26:13.304  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: order-service
2019-03-24 13:26:13.304  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: order-service, size=1
2019-03-24 13:26:13.304  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: payment-service
2019-03-24 13:26:13.304  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: payment-service, size=1
2019-03-24 13:26:13.305  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: product-service
2019-03-24 13:26:13.306  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: product-service, size=1
2019-03-24 13:26:13.306  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Retrieved hosts from InstanceDiscovery: 5
2019-03-24 13:26:13.306  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Found hosts that have been previously terminated: 0
2019-03-24 13:26:13.306  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Hosts up:5, hosts down: 0
2019-03-24 13:27:13.306  INFO 28374 --- [        Timer-0] o.s.c.n.t.CommonsInstanceDiscovery       : Fetching instance list for apps: [account-service, cart-service, edge-service, order-service, payment-service, product-service]
2019-03-24 13:27:13.311  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: account-service
2019-03-24 13:27:13.312  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: account-service, size=1
2019-03-24 13:27:13.312  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: cart-service
2019-03-24 13:27:13.312  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: cart-service, size=1
2019-03-24 13:27:13.313  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: edge-service
2019-03-24 13:27:13.313  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: edge-service, size=0
2019-03-24 13:27:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: order-service
2019-03-24 13:27:13.315  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: order-service, size=1
2019-03-24 13:27:13.315  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: payment-service
2019-03-24 13:27:13.315  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: payment-service, size=1
2019-03-24 13:27:13.317  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: product-service
2019-03-24 13:27:13.317  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: product-service, size=1
2019-03-24 13:27:13.318  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Retrieved hosts from InstanceDiscovery: 5
2019-03-24 13:27:13.320  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Found hosts that have been previously terminated: 0
2019-03-24 13:27:13.321  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Hosts up:5, hosts down: 0
2019-03-24 13:28:13.307  INFO 28374 --- [        Timer-0] o.s.c.n.t.CommonsInstanceDiscovery       : Fetching instance list for apps: [account-service, cart-service, edge-service, order-service, payment-service, product-service]
2019-03-24 13:28:13.313  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: account-service
2019-03-24 13:28:13.315  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: account-service, size=1
2019-03-24 13:28:13.315  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: cart-service
2019-03-24 13:28:13.316  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: cart-service, size=1
2019-03-24 13:28:13.316  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: edge-service
2019-03-24 13:28:13.317  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: edge-service, size=0
2019-03-24 13:28:13.317  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: order-service
2019-03-24 13:28:13.318  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: order-service, size=1
2019-03-24 13:28:13.320  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: payment-service
2019-03-24 13:28:13.320  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: payment-service, size=1
2019-03-24 13:28:13.321  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: product-service
2019-03-24 13:28:13.321  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: product-service, size=1
2019-03-24 13:28:13.322  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Retrieved hosts from InstanceDiscovery: 5
2019-03-24 13:28:13.323  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Found hosts that have been previously terminated: 0
2019-03-24 13:28:13.324  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Hosts up:5, hosts down: 0
2019-03-24 13:29:13.306  INFO 28374 --- [        Timer-0] o.s.c.n.t.CommonsInstanceDiscovery       : Fetching instance list for apps: [account-service, cart-service, edge-service, order-service, payment-service, product-service]
2019-03-24 13:29:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: account-service
2019-03-24 13:29:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: account-service, size=1
2019-03-24 13:29:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: cart-service
2019-03-24 13:29:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: cart-service, size=1
2019-03-24 13:29:13.315  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: edge-service
2019-03-24 13:29:13.315  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: edge-service, size=0
2019-03-24 13:29:13.316  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: order-service
2019-03-24 13:29:13.316  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: order-service, size=1
2019-03-24 13:29:13.317  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: payment-service
2019-03-24 13:29:13.317  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: payment-service, size=1
2019-03-24 13:29:13.317  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: product-service
2019-03-24 13:29:13.317  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: product-service, size=1
2019-03-24 13:29:13.318  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Retrieved hosts from InstanceDiscovery: 5
2019-03-24 13:29:13.318  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Found hosts that have been previously terminated: 0
2019-03-24 13:29:13.319  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Hosts up:5, hosts down: 0
2019-03-24 13:30:13.310  INFO 28374 --- [        Timer-0] o.s.c.n.t.CommonsInstanceDiscovery       : Fetching instance list for apps: [account-service, cart-service, edge-service, order-service, payment-service, product-service]
2019-03-24 13:30:13.312  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: account-service
2019-03-24 13:30:13.312  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: account-service, size=1
2019-03-24 13:30:13.312  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: cart-service
2019-03-24 13:30:13.313  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: cart-service, size=1
2019-03-24 13:30:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: edge-service
2019-03-24 13:30:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: edge-service, size=0
2019-03-24 13:30:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: order-service
2019-03-24 13:30:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: order-service, size=1
2019-03-24 13:30:13.315  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: payment-service
2019-03-24 13:30:13.315  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: payment-service, size=1
2019-03-24 13:30:13.316  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: product-service
2019-03-24 13:30:13.316  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: product-service, size=1
2019-03-24 13:30:13.317  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Retrieved hosts from InstanceDiscovery: 5
2019-03-24 13:30:13.318  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Found hosts that have been previously terminated: 0
2019-03-24 13:30:13.319  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Hosts up:5, hosts down: 0
2019-03-24 13:30:18.970  INFO 28374 --- [trap-executor-0] c.n.d.s.r.aws.ConfigClusterResolver      : Resolving eureka endpoints via configuration
2019-03-24 13:31:13.314  INFO 28374 --- [        Timer-0] o.s.c.n.t.CommonsInstanceDiscovery       : Fetching instance list for apps: [account-service, cart-service, edge-service, order-service, payment-service, product-service]
2019-03-24 13:31:13.321  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: account-service
2019-03-24 13:31:13.321  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: account-service, size=1
2019-03-24 13:31:13.322  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: cart-service
2019-03-24 13:31:13.323  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: cart-service, size=1
2019-03-24 13:31:13.324  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: edge-service
2019-03-24 13:31:13.324  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: edge-service, size=0
2019-03-24 13:31:13.324  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: order-service
2019-03-24 13:31:13.325  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: order-service, size=1
2019-03-24 13:31:13.326  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: payment-service
2019-03-24 13:31:13.326  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: payment-service, size=1
2019-03-24 13:31:13.326  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Fetching instances for app: product-service
2019-03-24 13:31:13.326  INFO 28374 --- [        Timer-0] o.s.c.n.turbine.EurekaInstanceDiscovery  : Received instance list for app: product-service, size=1
2019-03-24 13:31:13.327  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Retrieved hosts from InstanceDiscovery: 5
2019-03-24 13:31:13.327  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Found hosts that have been previously terminated: 0
2019-03-24 13:31:13.328  INFO 28374 --- [        Timer-0] c.n.t.discovery.InstanceObservable       : Hosts up:5, hosts down: 0
